time_stamp,prefix,idx,code,x_type,family,subfamily,name_short,name,treatment,zone,pathology,level,sessions,time,price,price_vip,price_company,price_session,price_session_next,price_max
2019-04-22,109,3,,service,echography,echography,Ecografias,ECOGRAFIAS SIMPLES - Abdomen Completo - 1 sesion,ECOGRAFIAS SIMPLES,Indeterminada,Indeterminada,-1,1 sesion,-1,270.0,190.0,160,-1.0,-1,-1
2019-04-22,109,4,,service,echography,echography,Ecografias,ECOGRAFIAS SIMPLES - Reno- vesical - 1 sesion,ECOGRAFIAS SIMPLES,Indeterminada,Indeterminada,-1,1 sesion,-1,230.0,170.0,130,-1.0,-1,-1
2019-04-22,109,5,,service,echography,echography,Ecografias,ECOGRAFIAS SIMPLES - Vesico - Prostatica  - 1 sesion,ECOGRAFIAS SIMPLES,Indeterminada,Indeterminada,-1,1 sesion,-1,180.0,130.0,90,-1.0,-1,-1
2019-04-22,109,6,,service,echography,echography,Ecografias,ECOGRAFIAS SIMPLES - Transrectal (Prostata)  - 1 sesion,ECOGRAFIAS SIMPLES,Indeterminada,Indeterminada,-1,1 sesion,-1,230.0,170.0,130,-1.0,-1,-1
2019-04-22,109,7,,service,echography,echography,Ecografias,ECOGRAFIAS GINECOLOGICAS Y OBSTETRICAS - Pelvica - 1 sesion,ECOGRAFIAS GINECOLOGICAS Y OBSTETRICAS,Indeterminada,Indeterminada,-1,1 sesion,-1,180.0,140.0,90,-1.0,-1,-1
2019-04-22,109,8,,service,echography,echography,Ecografias,ECOGRAFIAS GINECOLOGICAS Y OBSTETRICAS - Transvaginal - 1 sesion,ECOGRAFIAS GINECOLOGICAS Y OBSTETRICAS,Indeterminada,Indeterminada,-1,1 sesion,-1,230.0,180.0,130,-1.0,-1,-1
2019-04-22,109,9,,service,echography,echography,Ecografias,ECOGRAFIAS GINECOLOGICAS Y OBSTETRICAS - Monitoreo Seriado de la ovulacion - 1 sesion,ECOGRAFIAS GINECOLOGICAS Y OBSTETRICAS,Indeterminada,Indeterminada,-1,1 sesion,-1,230.0,180.0,130,-1.0,-1,-1
2019-04-22,109,10,,service,echography,echography,Ecografias,ECOGRAFIAS GINECOLOGICAS Y OBSTETRICAS - Obstetrica Transvaginal - 1 sesion,ECOGRAFIAS GINECOLOGICAS Y OBSTETRICAS,Indeterminada,Indeterminada,-1,1 sesion,-1,230.0,180.0,130,-1.0,-1,-1
2019-04-22,109,11,,service,echography,echography,Ecografias,ECOGRAFIAS GINECOLOGICAS Y OBSTETRICAS - Obstetrica - 1 sesion,ECOGRAFIAS GINECOLOGICAS Y OBSTETRICAS,Indeterminada,Indeterminada,-1,1 sesion,-1,230.0,180.0,130,-1.0,-1,-1
2019-04-22,109,12,,service,echography,echography,Ecografias,ECOGRAFIAS OBSTETRICAS ESPECIALES - Obstetrica 4D - 1 sesion,ECOGRAFIAS OBSTETRICAS ESPECIALES,Indeterminada,Indeterminada,-1,1 sesion,-1,400.0,280.0,230,-1.0,-1,-1
2019-04-22,109,13,,service,echography,echography,Ecografias,ECOGRAFIAS OBSTETRICAS ESPECIALES - Obstetrica Morfologica - 1 sesion,ECOGRAFIAS OBSTETRICAS ESPECIALES,Indeterminada,Indeterminada,-1,1 sesion,-1,360.0,260.0,210,-1.0,-1,-1
2019-04-22,109,14,,service,echography,echography,Ecografias,ECOGRAFIAS OBSTETRICAS ESPECIALES - Genetica - 1 sesion,ECOGRAFIAS OBSTETRICAS ESPECIALES,Indeterminada,Indeterminada,-1,1 sesion,-1,360.0,260.0,210,-1.0,-1,-1
2019-04-22,109,15,,service,echography,echography,Ecografias,ECOGRAFIAS OBSTETRICAS ESPECIALES - Obstetrica (PBF) - 1 sesion,ECOGRAFIAS OBSTETRICAS ESPECIALES,Indeterminada,Indeterminada,-1,1 sesion,-1,180.0,140.0,90,-1.0,-1,-1
2019-04-22,109,16,,service,echography,echography,Ecografias,ECOGRAFIAS PARTES BLANDAS - Mamas (Bilateral) - 1 sesion,ECOGRAFIAS PARTES BLANDAS,Indeterminada,Indeterminada,-1,1 sesion,-1,270.0,210.0,160,-1.0,-1,-1
2019-04-22,109,17,,service,echography,echography,Ecografias,ECOGRAFIAS PARTES BLANDAS - Tiroides - 1 sesion,ECOGRAFIAS PARTES BLANDAS,Indeterminada,Indeterminada,-1,1 sesion,-1,180.0,140.0,90,-1.0,-1,-1
2019-04-22,109,18,,service,echography,echography,Ecografias,ECOGRAFIAS PARTES BLANDAS - Testicular - 1 sesion,ECOGRAFIAS PARTES BLANDAS,Indeterminada,Indeterminada,-1,1 sesion,-1,180.0,140.0,90,-1.0,-1,-1
2019-04-22,109,19,,service,echography,echography,Ecografias,ECOGRAFIAS PARTES BLANDAS - Fosa Iliaca Derecha (FID) - 1 sesion,ECOGRAFIAS PARTES BLANDAS,Indeterminada,Indeterminada,-1,1 sesion,-1,180.0,140.0,90,-1.0,-1,-1
2019-04-22,109,20,,service,echography,echography,Ecografias,ECOGRAFIAS PARTES BLANDAS - Partes Blandas Pared Abdominal - 1 sesion,ECOGRAFIAS PARTES BLANDAS,Indeterminada,Indeterminada,-1,1 sesion,-1,180.0,140.0,90,-1.0,-1,-1
2019-04-22,109,21,,service,echography,echography,Ecografias,ECOGRAFIAS PARTES BLANDAS - Partes Blandas General - 1 sesion,ECOGRAFIAS PARTES BLANDAS,Indeterminada,Indeterminada,-1,1 sesion,-1,180.0,140.0,90,-1.0,-1,-1
2019-04-22,109,22,,service,echography,echography,Ecografias,ECOGRAFIAS MUSCULOESQUELETICAS - Hombro (Unilateral) - 1 sesion,ECOGRAFIAS MUSCULOESQUELETICAS,Indeterminada,Indeterminada,-1,1 sesion,-1,180.0,140.0,90,-1.0,-1,-1
2019-04-22,109,23,,service,echography,echography,Ecografias,ECOGRAFIAS MUSCULOESQUELETICAS - Codo (Unilateral) - 1 sesion,ECOGRAFIAS MUSCULOESQUELETICAS,Indeterminada,Indeterminada,-1,1 sesion,-1,180.0,140.0,90,-1.0,-1,-1
2019-04-22,109,24,,service,echography,echography,Ecografias,ECOGRAFIAS MUSCULOESQUELETICAS - Muñeca (Unilateral) - 1 sesion,ECOGRAFIAS MUSCULOESQUELETICAS,Indeterminada,Indeterminada,-1,1 sesion,-1,180.0,140.0,90,-1.0,-1,-1
2019-04-22,109,25,,service,echography,echography,Ecografias,ECOGRAFIAS MUSCULOESQUELETICAS - Cadera (Unilateral) - 1 sesion,ECOGRAFIAS MUSCULOESQUELETICAS,Indeterminada,Indeterminada,-1,1 sesion,-1,180.0,140.0,90,-1.0,-1,-1
2019-04-22,109,26,,service,echography,echography,Ecografias,ECOGRAFIAS MUSCULOESQUELETICAS - Rodilla (Unilateral) - 1 sesion,ECOGRAFIAS MUSCULOESQUELETICAS,Indeterminada,Indeterminada,-1,1 sesion,-1,180.0,140.0,90,-1.0,-1,-1
2019-04-22,109,27,,service,echography,echography,Ecografias,ECOGRAFIAS MUSCULOESQUELETICAS - Pie (Unilateral) - 1 sesion,ECOGRAFIAS MUSCULOESQUELETICAS,Indeterminada,Indeterminada,-1,1 sesion,-1,180.0,140.0,90,-1.0,-1,-1
2019-04-22,109,28,,service,echography,echography,Ecografias,ECOGRAFIAS ESPECIALES - Cadera Pediatrica (Bilateral) - 1 sesion,ECOGRAFIAS ESPECIALES,Indeterminada,Indeterminada,-1,1 sesion,-1,270.0,210.0,160,-1.0,-1,-1
2019-04-22,109,29,,service,echography,echography,Ecografias,ECOGRAFIAS ESPECIALES DOPPLER COLOR - Doppler Carotideo - 1 sesion,ECOGRAFIAS ESPECIALES DOPPLER COLOR,Indeterminada,Indeterminada,-1,1 sesion,-1,360.0,260.0,210,-1.0,-1,-1
2019-04-22,109,30,,service,echography,echography,Ecografias,ECOGRAFIAS ESPECIALES DOPPLER COLOR - Doppler Arterial de Miembros Inferiores (Unil.) - 1 sesion,ECOGRAFIAS ESPECIALES DOPPLER COLOR,Indeterminada,Indeterminada,-1,1 sesion,-1,400.0,280.0,230,-1.0,-1,-1
2019-04-22,109,31,,service,echography,echography,Ecografias,ECOGRAFIAS ESPECIALES DOPPLER COLOR - Doppler Venoso de Miembros Inferiores (Unil.) - 1 sesion,ECOGRAFIAS ESPECIALES DOPPLER COLOR,Indeterminada,Indeterminada,-1,1 sesion,-1,360.0,260.0,210,-1.0,-1,-1
2019-04-22,109,32,,service,echography,echography,Ecografias,ECOGRAFIAS ESPECIALES DOPPLER COLOR - Doppler Arterial de Miembros Superiores (Unil.) - 1 sesion,ECOGRAFIAS ESPECIALES DOPPLER COLOR,Indeterminada,Indeterminada,-1,1 sesion,-1,400.0,280.0,230,-1.0,-1,-1
2019-04-22,109,33,,service,echography,echography,Ecografias,ECOGRAFIAS ESPECIALES DOPPLER COLOR - Doppler Venoso de Miembros Superiores (Unil.) - 1 sesion,ECOGRAFIAS ESPECIALES DOPPLER COLOR,Indeterminada,Indeterminada,-1,1 sesion,-1,360.0,260.0,210,-1.0,-1,-1
2019-04-22,109,34,,service,echography,echography,Ecografias,ECOGRAFIAS ESPECIALES DOPPLER COLOR - Doppler de Tiroides - 1 sesion,ECOGRAFIAS ESPECIALES DOPPLER COLOR,Indeterminada,Indeterminada,-1,1 sesion,-1,320.0,240.0,190,-1.0,-1,-1
2019-04-22,109,35,,service,echography,echography,Ecografias,ECOGRAFIAS ESPECIALES DOPPLER COLOR - Doppler Testicular - 1 sesion,ECOGRAFIAS ESPECIALES DOPPLER COLOR,Indeterminada,Indeterminada,-1,1 sesion,-1,320.0,240.0,190,-1.0,-1,-1
2019-04-22,109,36,,service,echography,echography,Ecografias,ECOGRAFIAS ESPECIALES DOPPLER COLOR - Doppler de Pene - 1 sesion,ECOGRAFIAS ESPECIALES DOPPLER COLOR,Indeterminada,Indeterminada,-1,1 sesion,-1,320.0,240.0,190,-1.0,-1,-1
2019-04-22,109,37,,service,echography,echography,Ecografias,ECOGRAFIAS ESPECIALES DOPPLER COLOR - Doppler de Renal - 1 sesion,ECOGRAFIAS ESPECIALES DOPPLER COLOR,Indeterminada,Indeterminada,-1,1 sesion,-1,320.0,240.0,190,-1.0,-1,-1
2019-04-22,109,38,,service,echography,echography,Ecografias,ECOGRAFIAS ESPECIALES DOPPLER COLOR - Doppler Transvaginal - 1 sesion,ECOGRAFIAS ESPECIALES DOPPLER COLOR,Indeterminada,Indeterminada,-1,1 sesion,-1,320.0,240.0,190,-1.0,-1,-1
2019-04-22,109,39,,service,echography,echography,Ecografias,ECOGRAFIAS ESPECIALES MORFOLOGICAS + DOPPLER COLOR - Morfologica + Doppler de Tiroides - 1 sesion,ECOGRAFIAS ESPECIALES MORFOLOGICAS + DOPPLER COLOR,Indeterminada,Indeterminada,-1,1 sesion,-1,450.0,340.0,290,-1.0,-1,-1
2019-04-22,109,40,,service,echography,echography,Ecografias,ECOGRAFIAS ESPECIALES MORFOLOGICAS + DOPPLER COLOR - Morfologica + Doppler Testicular - 1 sesion,ECOGRAFIAS ESPECIALES MORFOLOGICAS + DOPPLER COLOR,Indeterminada,Indeterminada,-1,1 sesion,-1,450.0,340.0,290,-1.0,-1,-1
2019-04-22,109,41,,service,echography,echography,Ecografias,ECOGRAFIAS ESPECIALES MORFOLOGICAS + DOPPLER COLOR - Morfologica + Doppler Renal - 1 sesion,ECOGRAFIAS ESPECIALES MORFOLOGICAS + DOPPLER COLOR,Indeterminada,Indeterminada,-1,1 sesion,-1,450.0,340.0,290,-1.0,-1,-1
2019-04-22,109,42,,service,echography,echography,Ecografias,ECOGRAFIAS ESPECIALES MORFOLOGICAS + DOPPLER COLOR - Doppler  Transvaginal - 1 sesion,ECOGRAFIAS ESPECIALES MORFOLOGICAS + DOPPLER COLOR,Indeterminada,Indeterminada,-1,1 sesion,-1,450.0,340.0,290,-1.0,-1,-1
